NEIGHBORHOOD,BUILDING_CLASS_CATEGORY,TAX_CLASS_AT_PRESENT,BLOCK,LOT,EASEMENT,BUILDING_CLASS_AT_PRESENT,ADDRESS,APARTMENT_NUMBER,ZIP_CODE,RESIDENTIAL_UNITS,COMMERCIAL_UNITS,TOTAL_UNITS,LAND_SQUARE_FEET,GROSS_SQUARE_FEET,YEAR_BUILT,TAX_CLASS_AT_TIME_OF_SALE,BUILDING_CLASS_AT_TIME_OF_SALE,SALE_PRICE,SALE_DATE
PARK SLOPE SOUTH,02 TWO FAMILY DWELLINGS,1,1016,62,,B3,285 11TH STREET,,11215,2,0,2,"1,667","1,944",1899,1,B3,"23,30,000",12/03/21
PARK SLOPE SOUTH,02 TWO FAMILY DWELLINGS,1,1016,67,,B3,275 11TH STREET,,11215,2,0,2,"1,625","1,968",1899,1,B3,"22,00,000",26/04/21
PARK SLOPE SOUTH,02 TWO FAMILY DWELLINGS,1,1016,73,,B1,263 11TH STREET,,11215,2,0,2,"1,667","2,766",1899,1,B1,"33,00,000",21/07/21
PARK SLOPE SOUTH,02 TWO FAMILY DWELLINGS,1,1017,44,,B1,"458 6 AVENUE, 1",,11215,2,0,2,"1,708","2,784",1899,1,B1,"19,80,000",25/01/21
PARK SLOPE SOUTH,02 TWO FAMILY DWELLINGS,1,1018,61,,B1,461 11TH STREET,,11215,2,0,2,"1,800","2,430",1899,1,B1,"29,29,000",30/06/21
PARK SLOPE SOUTH,02 TWO FAMILY DWELLINGS,1,1022,31,,B3,294 11TH STREET,,11215,2,0,2,"1,667","2,182",1899,1,B3,"19,20,000",07/09/21
PARK SLOPE SOUTH,02 TWO FAMILY DWELLINGS,1,1023,59,,B3,325 12TH STREET,,11215,2,0,2,"1,667","1,584",1901,1,B3,"28,00,000",31/08/21
PARK SLOPE SOUTH,02 TWO FAMILY DWELLINGS,1,1023,61,,B3,321 12TH STREET,,11215,2,0,2,"1,875","2,643",1901,1,B3,"32,65,000",23/06/21
PARK SLOPE SOUTH,02 TWO FAMILY DWELLINGS,1,1024,23,,B3,452 11TH STREET,,11215,2,0,2,"1,667","1,218",1901,1,B3,"9,99,999",11/06/21
PARK SLOPE SOUTH,02 TWO FAMILY DWELLINGS,1,1024,34,,B1,476 11TH STREET,,11215,2,0,2,"1,683","1,920",1901,1,B1,"20,20,000",10/02/21
PARK SLOPE SOUTH,02 TWO FAMILY DWELLINGS,1,1028,10,,B3,226 12TH STREET,,11215,2,0,2,"1,667","1,440",1901,1,B3,"13,50,000",12/05/21
PARK SLOPE SOUTH,02 TWO FAMILY DWELLINGS,1,1035,43,,B1,514 6TH AVENUE,,11215,2,0,2,"1,440","1,824",1901,1,B1,"25,35,000",05/02/21
PARK SLOPE SOUTH,02 TWO FAMILY DWELLINGS,1,1035,55,,B2,299 14TH STREET,,11215,2,0,2,"1,250","1,596",1901,1,B2,"16,75,000",02/04/21
PARK SLOPE SOUTH,02 TWO FAMILY DWELLINGS,1,1041,28,,B3,232 14TH STREET,,11215,2,0,2,"1,667","2,430",1899,1,B3,"19,75,000",15/07/21
PARK SLOPE SOUTH,02 TWO FAMILY DWELLINGS,1,1042,35,,B3,306 14TH STREET,,11215,2,0,2,"1,600","2,160",1899,1,B3,"19,95,000",11/12/20
PARK SLOPE SOUTH,02 TWO FAMILY DWELLINGS,1,1042,63,,B3,247 15TH STREET,,11215,2,0,2,"1,627","1,150",1899,1,B3,"12,17,500",02/03/21
PARK SLOPE SOUTH,02 TWO FAMILY DWELLINGS,1,1043,7,,B1,541 6 AVENUE,,11215,2,0,2,"1,174","1,428",1899,1,B1,"19,99,999",21/07/21
PARK SLOPE SOUTH,02 TWO FAMILY DWELLINGS,1,1043,36,,B1,362A 14TH STREET,,11215,2,0,2,"1,875","2,160",1899,1,B1,"35,75,000",24/08/21
PARK SLOPE SOUTH,02 TWO FAMILY DWELLINGS,1,1043,65,,B1,317 15TH STREET,,11215,2,0,2,"1,600","1,980",1899,1,B1,"14,90,000",30/10/20
PARK SLOPE SOUTH,02 TWO FAMILY DWELLINGS,1,1047,55,,B2,181 16TH ST,,11215,2,0,2,"1,250",600,1899,1,B2,"12,00,000",09/04/21
PARK SLOPE SOUTH,02 TWO FAMILY DWELLINGS,1,1048,40,,S2,548 6TH AVENUE,,11215,2,1,3,"2,500","5,875",2012,1,S2,"29,99,900",19/01/21
PARK SLOPE SOUTH,02 TWO FAMILY DWELLINGS,1,1049,42,,B3,350 15TH STREET,,11215,2,0,2,"1,900","1,944",1899,1,B3,"17,75,000",19/03/21
PARK SLOPE SOUTH,02 TWO FAMILY DWELLINGS,1,1053,25,,B3,196 16TH STREET,,11215,2,0,2,"2,200","1,125",1901,1,B3,"15,00,000",24/06/21
PARK SLOPE SOUTH,02 TWO FAMILY DWELLINGS,1,1054,47,,B3,321 PROSPECT AVENUE,,11215,2,0,2,"1,473","2,068",1901,1,B3,"19,50,000",20/01/21
PARK SLOPE SOUTH,02 TWO FAMILY DWELLINGS,1,1055,31,,B3,10 JACKSON PLACE,,11215,2,0,2,"1,567","2,250",1901,1,B3,"27,52,500",12/08/21
PARK SLOPE SOUTH,02 TWO FAMILY DWELLINGS,1,1055,40,,B2,28 JACKSON PLACE,,11215,2,0,2,"2,227","2,040",1901,1,B2,"27,00,000",17/08/21
PARK SLOPE SOUTH,02 TWO FAMILY DWELLINGS,1,1055,50,,B2,329 PROSPECT AVE,,11215,2,0,2,"1,560","1,710",1901,1,B2,"13,25,000",13/08/21
PARK SLOPE SOUTH,02 TWO FAMILY DWELLINGS,1,1056,52,,B3,359A PROSPECT AVE,,11215,2,0,2,"1,307","1,938",1899,1,B3,"18,23,000",09/11/20
PARK SLOPE SOUTH,02 TWO FAMILY DWELLINGS,1,1104,26,,B1,396 15TH STREET,,11215,2,0,2,"2,475","5,692",1920,1,B1,"46,40,000",17/08/21
PARK SLOPE SOUTH,02 TWO FAMILY DWELLINGS,1,1109,51,,B1,115 WINDSOR PLACE,,11215,2,0,2,"2,000","2,048",1905,1,B1,"19,95,000",08/04/21
PARK SLOPE SOUTH,02 TWO FAMILY DWELLINGS,1,1109,52,,B1,113 WINDSOR PLACE,,11215,2,0,2,"2,000","2,084",1905,1,B1,"24,92,000",09/06/21
PARK SLOPE SOUTH,02 TWO FAMILY DWELLINGS,1,1112,34,,B9,38 WINDSOR PLACE,,11215,2,0,2,"1,667","1,824",1901,1,B9,"19,00,000",07/12/20
PARK SLOPE SOUTH,02 TWO FAMILY DWELLINGS,1,1112,79,,B9,399A PROSPECT AVENUE,,11215,2,0,2,"1,250","1,534",1901,1,B9,"7,00,000",10/05/21
PARK SLOPE SOUTH,02 TWO FAMILY DWELLINGS,1,1113,10,,B1,1635 8 AVENUE,,11215,2,0,2,"1,957","2,048",1915,1,B1,"29,99,000",15/01/21
PARK SLOPE SOUTH,02 TWO FAMILY DWELLINGS,1,1113,13,,B1,1629 8 AVENUE,,11215,2,0,2,"1,957","2,048",1915,1,B1,"24,00,000",22/06/21
PARK SLOPE SOUTH,02 TWO FAMILY DWELLINGS,1,1113,16,,B1,74 WINDSOR PLACE,,11215,2,0,2,"2,793","1,736",1915,1,B1,"16,95,000",13/11/20
PARK SLOPE SOUTH,02 TWO FAMILY DWELLINGS,1,1113,35,,B1,112A WINDSOR PLACE,,11215,2,0,2,"2,988","2,040",1910,1,B1,"22,12,500",26/02/21
PARK SLOPE SOUTH,02 TWO FAMILY DWELLINGS,1,1113,39,,B1,120 WINDSOR PLACE,,11215,2,0,2,"3,400","3,410",1910,1,B1,"21,55,000",01/09/21
PARK SLOPE SOUTH,03 THREE FAMILY DWELLINGS,1,1018,52,,C0,479 11TH STREET,,11215,3,0,3,"1,343","3,168",1899,1,C0,"24,00,000",27/01/21
PARK SLOPE SOUTH,03 THREE FAMILY DWELLINGS,1,1018,67,,C0,449 11TH STREET,,11215,3,0,3,"1,783","2,295",1901,1,C0,"3,50,000",11/12/20
PARK SLOPE SOUTH,03 THREE FAMILY DWELLINGS,1,1022,11,,C0,252 11TH STREET,,11215,3,0,3,"1,520","2,673",1899,1,C0,"30,50,000",26/05/21
PARK SLOPE SOUTH,03 THREE FAMILY DWELLINGS,1,1029,29,,C0,328 12TH STREET,,11215,3,0,3,"2,200","2,508",1899,1,C0,"11,00,000",22/03/21
PARK SLOPE SOUTH,03 THREE FAMILY DWELLINGS,1,1035,64,,C0,283A 14TH STREET,,11215,3,0,3,"1,667","1,800",1955,1,C0,"15,85,000",16/02/21
PARK SLOPE SOUTH,03 THREE FAMILY DWELLINGS,1,1041,15,,C0,212 14TH STREET,,11215,3,0,3,"1,800","2,430",1899,1,C0,"20,18,000",25/05/21
PARK SLOPE SOUTH,03 THREE FAMILY DWELLINGS,1,1043,29,,C0,354 14TH STREET,,11215,3,0,3,"2,500","2,920",1911,1,C0,"39,50,000",10/08/21
PARK SLOPE SOUTH,03 THREE FAMILY DWELLINGS,1,1052,58,,C0,231 PROSPECT AVENUE,,11215,3,0,3,"2,633","1,900",1899,1,C0,"15,00,000",15/12/20
PARK SLOPE SOUTH,03 THREE FAMILY DWELLINGS,1,1054,5,,C0,603 6 AVENUE,,11215,3,0,3,"1,737","1,890",1899,1,C0,"16,00,000",10/08/21
PARK SLOPE SOUTH,03 THREE FAMILY DWELLINGS,1,1054,7,,C0,599 6 AVENUE,,11215,3,0,3,"1,737","1,890",1899,1,C0,"22,67,000",22/07/21
PARK SLOPE SOUTH,03 THREE FAMILY DWELLINGS,1,1104,49,,C0,395 16 STREET,,11215,3,0,3,"1,900","2,680",1899,1,C0,"19,50,000",17/06/21
PARK SLOPE SOUTH,03 THREE FAMILY DWELLINGS,1,1108,49,,C0,1618 8 AVENUE,,11215,3,0,3,"1,957","2,988",1901,1,C0,"20,00,000",22/10/20
PARK SLOPE SOUTH,07 RENTALS - WALKUP APARTMENTS,2B,868,3,,C1,619 6TH AVENUE,,11215,9,0,9,"1,844","7,376",1931,2,C1,"28,50,000",13/09/21
PARK SLOPE SOUTH,07 RENTALS - WALKUP APARTMENTS,2B,870,10,,C1,436 PROSPECT AVENUE,,11215,8,0,8,"2,089","5,720",1935,2,C1,"11,00,000",26/10/20
PARK SLOPE SOUTH,07 RENTALS - WALKUP APARTMENTS,2A,1011,23,,C3,"342 9 STREET, 4",,11215,4,0,4,"1,427","2,429",1920,2,C3,"19,99,000",11/03/21
PARK SLOPE SOUTH,07 RENTALS - WALKUP APARTMENTS,2A,1011,49,,C2,"447 10TH STREET, 2B",,11215,6,0,6,"1,403","3,600",1920,2,C2,"5,58,000",07/07/21
PARK SLOPE SOUTH,07 RENTALS - WALKUP APARTMENTS,2,1028,66,,C1,227 13TH STREET,,11215,25,0,25,"5,750","23,500",1914,2,C1,"85,00,000",17/02/21
PARK SLOPE SOUTH,07 RENTALS - WALKUP APARTMENTS,2B,1030,50,,C1,377 13TH STREET,,11215,8,0,8,"2,500","6,000",1931,2,C1,"36,50,000",23/12/20
PARK SLOPE SOUTH,07 RENTALS - WALKUP APARTMENTS,2A,1035,30,,C3,312 13TH STREET,,11215,4,0,4,"2,500","2,899",1931,2,C3,"28,00,000",10/05/21
PARK SLOPE SOUTH,07 RENTALS - WALKUP APARTMENTS,2A,1036,147,,C3,420 7 AVENUE,,11215,4,0,4,"1,580","4,492",1932,2,C3,"33,00,000",03/09/21
PARK SLOPE SOUTH,07 RENTALS - WALKUP APARTMENTS,2B,1041,65,,C1,"171 15TH STREET, 8",,11215,8,0,8,"2,293","6,264",1925,2,C1,"38,52,360",30/12/20
PARK SLOPE SOUTH,07 RENTALS - WALKUP APARTMENTS,2B,1043,20,,C1,340 14TH STREET,,11215,8,0,8,"2,500","6,856",1931,2,C1,"52,00,000",21/10/20
PARK SLOPE SOUTH,07 RENTALS - WALKUP APARTMENTS,2A,1053,56,,C2,576 6TH AVENUE,,11215,5,0,5,"1,440","3,384",1931,2,C2,"18,80,000",06/11/20
PARK SLOPE SOUTH,07 RENTALS - WALKUP APARTMENTS,2,1105,40,,C7,208 PROSPECT PARK WEST,,11215,14,2,16,"3,400","9,208",1921,2,C7,"51,50,000",14/05/21
PARK SLOPE SOUTH,07 RENTALS - WALKUP APARTMENTS,2,1105,41,,C7,210 PROSPECT PARK WEST,,11215,14,1,15,"3,200","10,641",1905,2,C7,"49,25,000",15/10/20
PARK SLOPE SOUTH,07 RENTALS - WALKUP APARTMENTS,2,1105,63,,C1,419 16TH STREET,,11215,16,0,16,"4,100","11,844",1920,2,C1,"42,00,000",12/11/20
PARK SLOPE SOUTH,07 RENTALS - WALKUP APARTMENTS,2B,1108,4,,C7,469 7TH AVENUE,,11215,8,1,9,"2,446","7,212",1907,2,C7,"27,00,000",28/12/20
PARK SLOPE SOUTH,08 RENTALS - ELEVATOR APARTMENTS,2,1047,3,,D7,541-555 FOURTH AVENUE,,11215,134,1,135,"14,400","1,03,430",2018,2,D7,"8,60,00,000",22/07/21
PARK SLOPE SOUTH,14 RENTALS - 4-10 UNIT,2A,1011,15,,S9,332 9 STREET,,11215,2,2,4,"1,450","3,132",1921,2,S9,"22,25,000",01/04/21
PARK SLOPE SOUTH,14 RENTALS - 4-10 UNIT,2A,1024,40,,S3,"370 7 AVENUE, 3",,11215,3,1,4,942,"3,780",1920,2,S3,"35,00,000",23/09/21
PARK SLOPE SOUTH,14 RENTALS - 4-10 UNIT,2A,1029,1,,S9,513 5 AVE,,11215,4,2,6,"2,138","4,714",1920,2,S9,"27,75,000",02/09/21
PARK SLOPE SOUTH,14 RENTALS - 4-10 UNIT,2B,1030,40,,S9,396 7TH AVENUE,,11215,6,2,8,"1,800","7,244",1920,2,S9,"45,50,000",09/10/20
PARK SLOPE SOUTH,14 RENTALS - 4-10 UNIT,2A,1105,10,,S9,1503 8TH AVE,,11215,2,3,5,"1,459","6,328",1920,2,S9,"27,25,000",22/09/21
PARK SLOPE SOUTH,22 STORE BUILDINGS,4,1011,1,,K2,459 5 AVENUE,,11215,0,2,2,"2,800","5,600",1920,4,K2,"5,61,032",09/10/20
PARK SLOPE SOUTH,22 STORE BUILDINGS,4,1016,42,,K2,474 5TH AVENUE,,11215,0,1,1,"1,915","3,400",1921,4,K2,"15,00,000",10/08/21
PARK SLOPE SOUTH,22 STORE BUILDINGS,4,1034,40,,K2,522 5 AVENUE,,11215,0,1,1,"2,446","4,000",1915,4,K2,"23,56,469",29/04/21
PARK SLOPE SOUTH,22 STORE BUILDINGS,4,1034,41,,K4,524 5 AVENUE,,11215,0,2,2,"2,985","3,502",1915,4,K4,"28,94,131",29/04/21
PARK SLOPE SOUTH,30 WAREHOUSES,4,1053,86,,E9,257 PROSPECT AVENUE,,11215,0,1,1,"12,238","10,000",1901,4,E9,"75,00,000",24/06/21
PARK SLOPE SOUTH,35 INDOOR PUBLIC AND CULTURAL FACILITIES,4,1053,79,,P9,263 PROSPECT AVENUE,,11215,0,1,1,"32,200","61,000",1892,4,P9,"2,25,00,000",24/06/21
PARK SLOPE SOUTH,35 INDOOR PUBLIC AND CULTURAL FACILITIES,4,1112,12,,P9,8 WINDSOR PLACE,,11215,0,1,1,"2,000","1,300",1920,4,P9,"13,50,000",15/04/21
PARK SLOPE SOUTH,41 TAX CLASS 4 - OTHER,4,1053,78,,Z9,275 PROSPECT AVENUE,,11215,0,1,1,"4,444",660,1920,4,Z9,"2,25,00,000",24/06/21
PROSPECT HEIGHTS,01 ONE FAMILY DWELLINGS,1,1144,10,,A5,562 BERGEN STREET,,11238,1,0,1,"1,575","3,220",1901,1,A5,"34,25,000",25/02/21
PROSPECT HEIGHTS,01 ONE FAMILY DWELLINGS,1,1144,84,,A4,165A ST MARKS AVENUE,,11238,1,0,1,"2,227","2,040",1910,1,A4,"28,49,000",23/02/21
PROSPECT HEIGHTS,01 ONE FAMILY DWELLINGS,1,1146,21,,A9,736 BERGEN STREET,,11238,1,0,1,"1,173","1,318",1920,1,A9,"15,00,000",11/06/21
PROSPECT HEIGHTS,01 ONE FAMILY DWELLINGS,1,1146,39,,A1,327 ST. MARKS AVENUE,,11238,1,0,1,"1,061","1,530",1920,1,A1,"25,00,000",01/07/21
PROSPECT HEIGHTS,01 ONE FAMILY DWELLINGS,1,1159,64,,A4,323 PARK PLACE,,11238,1,0,1,"2,336","2,301",1910,1,A4,"29,00,000",27/07/21
PROSPECT HEIGHTS,02 TWO FAMILY DWELLINGS,1,1135,20,,B2,474 DEAN STREET,,11217,2,0,2,"1,840","1,800",1899,1,B2,"23,00,000",10/05/21
PROSPECT HEIGHTS,02 TWO FAMILY DWELLINGS,1,1138,34,,B9,734 DEAN STREET,,11238,2,0,2,"2,200","2,140",1984,1,B9,"22,50,000",17/02/21
PROSPECT HEIGHTS,02 TWO FAMILY DWELLINGS,1,1143,85,,B1,87 ST. MARKS AVENUE,,11217,2,0,2,"2,441","3,150",1899,1,B1,"36,95,000",13/11/20
PROSPECT HEIGHTS,02 TWO FAMILY DWELLINGS,1,1144,16,,B1,576 BERGEN STREET,,11238,2,0,2,"2,336","3,297",1901,1,B1,"43,50,000",14/09/21
PROSPECT HEIGHTS,02 TWO FAMILY DWELLINGS,1,1144,96,,B3,145 ST MARKS AVENUE,,11238,2,0,2,"1,800","2,556",1901,1,B3,"38,50,000",16/08/21
PROSPECT HEIGHTS,02 TWO FAMILY DWELLINGS,1,1146,52,,B1,303 ST. MARKS AVENUE,,11238,2,0,2,"2,735","2,022",2004,1,B1,"24,50,000",24/02/21
PROSPECT HEIGHTS,02 TWO FAMILY DWELLINGS,1,1150,22,,B9,104 SAINT MARKS AVENUE,,11217,2,0,2,"1,105","2,432",1899,1,B9,"28,00,000",01/07/21
PROSPECT HEIGHTS,02 TWO FAMILY DWELLINGS,1,1151,20,,B3,176 ST MARKS AVENUE,,11238,2,0,2,"2,620","4,240",1910,1,B3,"31,25,000",12/08/21
PROSPECT HEIGHTS,02 TWO FAMILY DWELLINGS,1,1151,73,,B3,189 PROSPECT PLACE,,11238,2,0,2,"2,620","3,180",1910,1,B3,"32,00,000",19/08/21
PROSPECT HEIGHTS,02 TWO FAMILY DWELLINGS,1,1158,32,,B1,202 PROSPECT PLACE,,11238,2,0,2,"2,729","3,512",1899,1,B1,"43,00,000",15/01/21
PROSPECT HEIGHTS,02 TWO FAMILY DWELLINGS,1,1158,73,,B3,197 PARK PL,,11238,2,0,2,"2,729","3,780",1860,1,B3,"28,15,000",13/01/21
PROSPECT HEIGHTS,02 TWO FAMILY DWELLINGS,1,1159,9,,S2,651 VANDERBILT AVENUE,,11238,2,1,3,"1,875","3,093",1930,1,S2,"26,00,000",20/07/21
PROSPECT HEIGHTS,02 TWO FAMILY DWELLINGS,1,1159,22,,B1,"262 PROSPECT PLACE, 1",,11238,2,0,2,"2,227","3,355",1931,1,B1,"9,30,000",04/08/21
PROSPECT HEIGHTS,02 TWO FAMILY DWELLINGS,1,1164,23,,B3,188 PARK PLACE,,11238,2,0,2,"1,734","2,928",1899,1,B3,"26,15,000",29/04/21
PROSPECT HEIGHTS,02 TWO FAMILY DWELLINGS,1,1164,75,,B1,207 STERLING PLACE,,11238,2,0,2,"1,700","2,936",1899,1,B1,"42,00,000",02/07/21
PROSPECT HEIGHTS,02 TWO FAMILY DWELLINGS,1,1165,15,,B1,282 PARK PLACE,,11238,2,0,2,"2,620","4,584",1899,1,B1,"39,40,000",15/12/20
PROSPECT HEIGHTS,02 TWO FAMILY DWELLINGS,1,1165,17,,B3,286 PARK PLACE,,11238,2,0,2,"2,489","3,992",1899,1,B3,"42,50,000",18/12/20
PROSPECT HEIGHTS,02 TWO FAMILY DWELLINGS,1,1166,46,,B3,424 PARK PLACE,,11238,2,0,2,"2,456","2,556",1901,1,B3,"24,00,000",13/05/21
PROSPECT HEIGHTS,02 TWO FAMILY DWELLINGS,1,1173,12,,B9,364 STERLING PLACE,,11238,2,0,2,"2,367","4,040",1899,1,B9,"27,52,500",13/01/21
PROSPECT HEIGHTS,02 TWO FAMILY DWELLINGS,1,1173,20,,B1,382 STERLING PLACE,,11238,2,0,2,"2,357","3,756",1910,1,B1,"31,55,000",21/12/20
PROSPECT HEIGHTS,02 TWO FAMILY DWELLINGS,1,1173,115,,B1,372 STERLING PLACE,,11238,2,0,2,"2,347","2,997",1910,1,B1,"42,45,000",21/01/21
PROSPECT HEIGHTS,03 THREE FAMILY DWELLINGS,1,1128,52,,C0,534 CARLTON AVENUE,,11238,3,0,3,"2,000","3,600",1910,1,C0,"25,00,000",28/12/20
PROSPECT HEIGHTS,03 THREE FAMILY DWELLINGS,1,1130,7,,C0,569 VANDERBILT AVE,,11238,3,0,3,"2,100","2,250",1930,1,C0,"10,50,000",24/06/21
PROSPECT HEIGHTS,03 THREE FAMILY DWELLINGS,1,1137,42,,C0,650 DEAN STREET,,11238,3,0,3,"2,200","2,520",1920,1,C0,"22,00,000",26/05/21
PROSPECT HEIGHTS,03 THREE FAMILY DWELLINGS,1,1137,43,,C0,652 DEAN STREET,,11238,3,0,3,"2,200","2,520",1920,1,C0,"22,50,000",15/04/21
PROSPECT HEIGHTS,03 THREE FAMILY DWELLINGS,1,1144,2,,C0,591 CARLTON AVENUE,,11238,3,0,3,"1,850","3,240",1901,1,C0,"22,00,000",13/11/20
PROSPECT HEIGHTS,03 THREE FAMILY DWELLINGS,1,1144,2,,C0,591 CARLTON AVENUE,,11238,3,0,3,"1,850","3,240",1901,1,C0,"24,00,000",25/03/21
PROSPECT HEIGHTS,03 THREE FAMILY DWELLINGS,1,1144,45,,C0,628 BERGEN STREET,,11238,3,0,3,"1,600","2,700",1910,1,C0,"29,40,000",30/09/21
PROSPECT HEIGHTS,03 THREE FAMILY DWELLINGS,1,1152,74,,C0,"279 PROSPECT PLACE, 4",,11238,3,0,3,"2,172","3,132",1910,1,C0,"8,50,000",19/10/20
PROSPECT HEIGHTS,03 THREE FAMILY DWELLINGS,1,1152,76,,C0,275 PROSPECT PLACE,,11238,3,0,3,"2,194","3,004",1910,1,C0,"18,00,000",29/04/21
PROSPECT HEIGHTS,03 THREE FAMILY DWELLINGS,1,1153,71,,C0,117 UNDERHILL AVENUE,,11238,3,0,3,"1,250","4,500",2009,1,C0,"18,00,000",03/11/20
PROSPECT HEIGHTS,03 THREE FAMILY DWELLINGS,1,1160,23,,C0,356 PROSPECT PLACE,,11238,3,0,3,"2,140","2,160",1910,1,C0,"22,50,000",20/11/20
PROSPECT HEIGHTS,03 THREE FAMILY DWELLINGS,1,1164,181,,C0,"193 STERLING PLACE, 2",,11238,3,0,3,"1,933","3,708",1899,1,C0,"17,95,000",18/12/20
PROSPECT HEIGHTS,03 THREE FAMILY DWELLINGS,1,1165,48,,C0,152 UNDERHILL AVENUE,,11238,3,0,3,"2,033","3,096",1910,1,C0,"32,00,000",08/12/20
PROSPECT HEIGHTS,03 THREE FAMILY DWELLINGS,1,1173,35,,C0,416 STERLING PLACE,,11238,3,0,3,"2,491","3,284",1910,1,C0,"31,00,000",23/08/21
PROSPECT HEIGHTS,07 RENTALS - WALKUP APARTMENTS,2A,1130,47,,C3,751 DEAN STREET,,11238,4,0,4,"1,600","5,065",2014,2,C3,"22,00,000",10/03/21
PROSPECT HEIGHTS,07 RENTALS - WALKUP APARTMENTS,2,1136,62,,C1,541 BERGEN STREET,,11217,18,0,18,"2,970","7,020",1905,2,C1,"33,25,000",07/06/21
PROSPECT HEIGHTS,07 RENTALS - WALKUP APARTMENTS,2A,1143,38,,C2,"534 BERGEN STREET, 6",,11217,6,0,6,"2,700","5,826",1931,2,C2,"39,61,680",30/12/20
PROSPECT HEIGHTS,07 RENTALS - WALKUP APARTMENTS,2A,1145,6,,C3,615 VANDERBILT AVENUE,,11238,4,0,4,"1,600","4,144",1931,2,C3,"26,00,000",22/01/21
PROSPECT HEIGHTS,07 RENTALS - WALKUP APARTMENTS,2A,1158,3,,C3,641 CARLTON AVENUE,,11238,4,0,4,"1,280","2,240",1899,2,C3,"22,25,000",19/03/21
PROSPECT HEIGHTS,07 RENTALS - WALKUP APARTMENTS,2,1164,82,,C1,"191 STERLING PLACE, 24",,11238,24,0,24,"6,550","15,528",1910,2,C1,"2,43,21,263",11/06/21
PROSPECT HEIGHTS,07 RENTALS - WALKUP APARTMENTS,2B,1166,64,,C1,"429 STERLING PLACE, 8",,11238,8,0,8,"3,213","8,696",1908,2,C1,"2,43,21,263",11/06/21
PROSPECT HEIGHTS,07 RENTALS - WALKUP APARTMENTS,2,1173,43,,C1,"442 STERLING PLACE, 20",,11238,20,0,20,"6,175","16,984",1911,2,C1,"2,43,21,263",11/06/21
PROSPECT HEIGHTS,08 RENTALS - ELEVATOR APARTMENTS,2,1152,78,,D1,269 PROSPECT PLACE,,11238,29,0,29,"3,921","15,384",1910,2,D1,"64,00,000",23/02/21
PROSPECT HEIGHTS,08 RENTALS - ELEVATOR APARTMENTS,2,1173,7,,D1,195 UNDERHILL,,11238,36,0,36,"4,992","24,000",1940,2,D1,"82,00,000",31/12/20
PROSPECT HEIGHTS,22 STORE BUILDINGS,4,1145,68,,K4,243 ST MARKS AVENUE,,11238,8,1,9,"11,763","21,190",1930,4,K4,"1,25,000",02/10/20
PROSPECT HEIGHTS,27 FACTORIES,4,1137,75,,F1,601 BERGEN STREET,,11238,0,1,1,"2,219","1,842",1950,4,F1,"12,00,000",24/09/21
PROSPECT HEIGHTS,30 WAREHOUSES,4,1145,21,,E1,664 BERGEN STREET,,11238,0,1,1,"9,125","29,898",1930,4,E1,"1,25,000",02/10/20
RED HOOK,01 ONE FAMILY DWELLINGS,1,531,49,,A5,116 PIONEER STREET,,11231,1,0,1,"1,667",960,1899,1,A5,"14,75,000",11/12/20
RED HOOK,01 ONE FAMILY DWELLINGS,1,556,150,,A5,84 SULLIVAN STREET,,11231,1,0,1,"1,576","2,196",2016,1,A5,"26,50,000",22/07/21
RED HOOK,01 ONE FAMILY DWELLINGS,1,577,2,,A5,181 RICHARDS STREET,,11231,1,0,1,"2,040","2,840",2013,1,A5,"27,40,000",25/05/21
RED HOOK,01 ONE FAMILY DWELLINGS,1,596,47,,A9,161 COFFEY STREET,,11231,1,0,1,"1,667","1,536",1899,1,A9,"25,00,000",29/06/21
RED HOOK,01 ONE FAMILY DWELLINGS,1,603,25,,A4,434 VAN BRUNT STREET,,11231,1,0,1,"1,800","2,798",2016,1,A4,"26,28,866",15/04/21
RED HOOK,02 TWO FAMILY DWELLINGS,1,531,32,,B9,82 PIONEER STREET,,11231,2,0,2,"1,667","1,128",1899,1,B9,"18,20,000",02/11/20
RED HOOK,02 TWO FAMILY DWELLINGS,1,531,38,,B9,94 PIONEER STREET,,11231,2,0,2,"1,667","1,152",1899,1,B9,"11,90,000",08/01/21
RED HOOK,02 TWO FAMILY DWELLINGS,1,531,53,,B9,124 PIONEER STREET,,11231,2,0,2,"1,667",960,1899,1,B9,"13,75,000",30/10/20
RED HOOK,02 TWO FAMILY DWELLINGS,1,546,12,,B9,127 PIONEER STREET,,11231,2,0,2,"1,667","1,056",1901,1,B9,"18,80,000",20/11/20
RED HOOK,02 TWO FAMILY DWELLINGS,1,546,32,,B9,87 PIONEER STREET,,11231,2,0,2,"1,250","1,408",1901,1,B9,"15,75,000",19/05/21
RED HOOK,02 TWO FAMILY DWELLINGS,1,555,23,,B2,346 VAN BRUNT STREET,,11231,2,0,2,"2,250","2,850",2015,1,B2,"23,35,000",25/01/21
RED HOOK,02 TWO FAMILY DWELLINGS,1,577,10,,B2,45 WOLCOTT STREET,,11231,2,0,2,"1,933","1,786",1899,1,B2,"18,80,000",27/05/21
RED HOOK,02 TWO FAMILY DWELLINGS,1,577,44,,B9,34 DIKEMAN STREET,,11231,2,0,2,"2,000","1,710",1899,1,B9,"19,25,000",09/07/21
